,Ware_house_ID,WH_Manager_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
11568,WH_111568,EID_61568,Rural,Small,North,Zone 6,5,0,3,5878,Rented,28,0,0,1,268,25.0,2009.0,18,1,B+,2,13,21112
11569,WH_111569,EID_61569,Rural,Small,South,Zone 6,2,0,2,5090,Company Owned,22,1,1,1,96,26.0,,31,0,B+,6,2,38137
11570,WH_111570,EID_61570,Rural,Mid,North,Zone 3,1,0,2,5209,Company Owned,44,1,0,1,173,29.0,,9,0,C,6,27,11104
11571,WH_111571,EID_61571,Rural,Mid,West,Zone 4,7,2,3,5233,Company Owned,54,0,0,1,188,44.0,2019.0,13,1,A+,2,11,18100
11572,WH_111572,EID_61572,Rural,Mid,South,Zone 2,4,0,1,3647,Company Owned,29,0,0,1,181,35.0,2018.0,5,1,A,1,32,7092
11573,WH_111573,EID_61573,Rural,Large,West,Zone 6,7,0,6,7295,Company Owned,55,0,0,1,266,31.0,2021.0,0,0,,0,29,6126
11574,WH_111574,EID_61574,Urban,Large,North,Zone 5,4,0,2,4880,Company Owned,59,0,0,1,227,50.0,2007.0,21,1,A,2,14,27077
11575,WH_111575,EID_61575,Rural,Mid,South,Zone 3,2,1,3,4888,Company Owned,60,0,0,1,188,40.0,,10,0,A+,3,19,14058
11576,WH_111576,EID_61576,Rural,Mid,North,Zone 3,1,4,2,5037,Company Owned,58,0,1,1,201,31.0,,5,0,C,2,27,7108
11577,WH_111577,EID_61577,Rural,Large,North,Zone 5,5,0,3,6967,Company Owned,63,0,0,1,101,44.0,2000.0,24,1,C,4,17,31093
11578,WH_111578,EID_61578,Rural,Large,South,Zone 5,6,3,2,4362,Company Owned,49,0,0,1,138,23.0,2008.0,20,1,A,3,25,25134
11579,WH_111579,EID_61579,Urban,Mid,West,Zone 4,8,0,4,8125,Rented,46,1,0,1,202,25.0,,5,1,B,3,11,6083
11580,WH_111580,EID_61580,Rural,Large,South,Zone 5,5,0,2,4421,Rented,17,0,0,1,68,32.0,2016.0,8,0,C,4,25,10098
11581,WH_111581,EID_61581,Rural,Small,South,Zone 1,8,0,4,4569,Rented,52,0,0,1,72,40.0,2002.0,22,0,B+,4,21,26136
11582,WH_111582,EID_61582,Rural,Large,North,Zone 6,1,0,3,3119,Rented,46,0,0,1,154,30.0,,10,0,A+,6,28,14063
11583,WH_111583,EID_61583,Rural,Small,West,Zone 6,5,0,3,8598,Rented,38,0,1,1,181,34.0,1997.0,27,0,C,5,15,35126
11584,WH_111584,EID_61584,Rural,Small,South,Zone 6,5,0,4,5505,Rented,18,0,0,1,254,25.0,,5,0,B,1,9,5090
11585,WH_111585,EID_61585,Rural,Large,West,Zone 5,6,5,2,5287,Company Owned,53,0,0,1,210,30.0,,21,1,C,6,14,28129
11586,WH_111586,EID_61586,Rural,Mid,West,Zone 3,2,0,8,4828,Company Owned,63,0,0,1,162,38.0,,22,1,B,6,27,28068
11587,WH_111587,EID_61587,Rural,Large,North,Zone 5,6,3,2,4414,Rented,58,0,1,1,87,34.0,,11,0,C,1,24,14089
11588,WH_111588,EID_61588,Rural,Large,North,Zone 5,5,5,3,4700,Company Owned,54,0,0,1,112,37.0,,15,0,C,4,24,19123
11589,WH_111589,EID_61589,Rural,Small,North,Zone 6,2,0,3,4926,Company Owned,64,0,0,1,123,27.0,,0,0,,0,9,3108
11590,WH_111590,EID_61590,Urban,Large,South,Zone 6,1,1,3,6317,Company Owned,50,1,0,1,122,28.0,,9,0,A+,4,29,12121
11591,WH_111591,EID_61591,Rural,Mid,North,Zone 2,4,0,3,5239,Company Owned,65,0,0,1,101,22.0,2021.0,5,1,C,2,1,6151
11592,WH_111592,EID_61592,Rural,Large,North,Zone 6,7,0,2,5298,Company Owned,29,1,0,0,253,34.0,2012.0,20,1,C,6,29,28107
11593,WH_111593,EID_61593,Rural,Mid,West,Zone 4,8,0,2,5483,Rented,62,0,0,1,248,27.0,,14,1,A+,3,11,18067
11594,WH_111594,EID_61594,Rural,Large,West,Zone 6,8,1,3,4716,Company Owned,15,1,0,0,89,46.0,,16,1,A+,6,23,21113
11595,WH_111595,EID_61595,Rural,Large,South,Zone 5,5,0,2,4380,Rented,24,0,0,1,86,38.0,2000.0,30,1,A,5,10,43098
11596,WH_111596,EID_61596,Rural,Large,North,Zone 5,3,0,2,4910,Company Owned,31,0,0,1,205,32.0,2010.0,24,1,C,5,17,33138
11597,WH_111597,EID_61597,Rural,Mid,North,Zone 2,1,2,4,5545,Rented,32,0,0,1,173,28.0,,0,0,,0,12,4077
11598,WH_111598,EID_61598,Urban,Mid,North,Zone 3,5,3,3,8236,Company Owned,44,0,0,1,78,29.0,2003.0,16,1,A+,4,27,21100
11599,WH_111599,EID_61599,Rural,Large,North,Zone 6,0,0,4,4535,Company Owned,24,0,0,1,208,44.0,,21,0,B,4,28,24101
11600,WH_111600,EID_61600,Rural,Small,South,Zone 1,3,3,2,6731,Rented,50,0,0,0,112,16.0,,18,1,A+,6,21,23063
11601,WH_111601,EID_61601,Rural,Large,North,Zone 5,3,2,2,4835,Company Owned,54,1,0,1,74,35.0,,6,1,A+,6,5,8101
11602,WH_111602,EID_61602,Urban,Mid,West,Zone 2,8,0,4,4235,Company Owned,65,0,0,1,195,26.0,2000.0,25,0,B+,2,12,28123
11603,WH_111603,EID_61603,Rural,Small,West,Zone 6,5,0,7,4942,Company Owned,53,0,0,1,200,24.0,1999.0,30,1,A+,3,15,42132
11604,WH_111604,EID_61604,Rural,Mid,North,Zone 4,4,4,6,4952,Rented,37,0,0,1,247,25.0,2016.0,9,1,B,5,26,10079
11605,WH_111605,EID_61605,Rural,Large,West,Zone 6,8,0,1,5385,Rented,52,0,0,0,114,36.0,2015.0,21,0,B+,6,23,27150
11606,WH_111606,EID_61606,Rural,Small,South,Zone 6,5,1,2,6024,Company Owned,70,0,0,1,167,26.0,,6,0,A,6,2,8130
11607,WH_111607,EID_61607,Rural,Small,West,Zone 6,3,1,4,5587,Company Owned,37,0,0,1,243,38.0,2013.0,11,0,B,2,9,14109
11608,WH_111608,EID_61608,Rural,Small,North,Zone 1,7,0,3,6009,Company Owned,23,0,0,1,83,24.0,2017.0,16,1,A,3,16,24136
11609,WH_111609,EID_61609,Rural,Large,West,Zone 5,8,0,1,5616,Rented,35,0,0,1,185,32.0,2001.0,23,0,B,3,25,26095
11610,WH_111610,EID_61610,Rural,Small,South,Zone 6,1,0,2,3507,Rented,34,0,0,1,215,25.0,,24,0,B+,6,2,27129
11611,WH_111611,EID_61611,Rural,Small,North,Zone 1,8,0,3,4456,Company Owned,31,0,0,0,141,17.0,2016.0,9,1,B+,3,21,11128
11612,WH_111612,EID_61612,Rural,Large,North,Zone 6,6,0,4,4251,Rented,64,0,0,1,122,25.0,2011.0,17,0,B+,4,28,21112
11613,WH_111613,EID_61613,Rural,Small,North,Zone 1,5,0,2,4966,Company Owned,33,0,0,1,124,21.0,2019.0,7,0,B+,1,3,8086
11614,WH_111614,EID_61614,Urban,Mid,West,Zone 2,2,1,4,6250,Company Owned,28,0,0,1,192,43.0,,16,0,C,6,12,20066
11615,WH_111615,EID_61615,Rural,Small,West,Zone 6,6,3,4,4940,Company Owned,68,0,0,1,256,20.0,,12,0,A,3,9,15140
11616,WH_111616,EID_61616,Urban,Mid,West,Zone 3,4,0,3,4527,Rented,40,0,1,1,125,19.0,2011.0,19,0,B,6,19,23095
11617,WH_111617,EID_61617,Rural,Large,West,Zone 6,6,0,2,5355,Rented,22,1,0,1,169,40.0,1997.0,24,0,B+,5,23,28146
11618,WH_111618,EID_61618,Rural,Large,North,Zone 6,8,0,3,5075,Rented,18,0,0,0,177,15.0,2002.0,35,0,B+,5,28,44097
11619,WH_111619,EID_61619,Rural,Large,West,Zone 5,8,0,3,3965,Rented,47,0,0,0,91,13.0,2017.0,5,1,C,4,14,6070
11620,WH_111620,EID_61620,Rural,Small,North,Zone 1,0,0,4,3938,Rented,22,0,0,1,232,25.0,,21,0,B,6,30,26077
11621,WH_111621,EID_61621,Rural,Large,West,Zone 6,8,3,5,4764,Company Owned,53,0,0,1,220,28.0,,4,1,C,3,6,5079
11622,WH_111622,EID_61622,Rural,Large,North,Zone 5,2,1,3,5774,Company Owned,28,0,0,1,78,30.0,,14,0,A+,4,17,17109
11623,WH_111623,EID_61623,Rural,Mid,South,Zone 4,1,2,1,5462,Rented,15,0,0,0,199,27.0,,15,0,A+,5,26,19149
11624,WH_111624,EID_61624,Rural,Mid,North,Zone 2,6,0,3,4561,Rented,18,0,0,0,128,18.0,2016.0,18,1,A+,1,12,26065
11625,WH_111625,EID_61625,Rural,Mid,West,Zone 4,4,0,7,3058,Rented,30,0,0,0,148,30.0,2004.0,32,0,A,4,11,44065
11626,WH_111626,EID_61626,Rural,Mid,South,Zone 4,8,0,2,3496,Company Owned,33,0,0,1,225,35.0,2010.0,18,0,A,5,20,23108
11627,WH_111627,EID_61627,Urban,Large,South,Zone 5,4,1,2,4519,Company Owned,53,0,0,1,135,49.0,,14,1,C,6,10,18101
11628,WH_111628,EID_61628,Rural,Large,North,Zone 6,2,0,4,3084,Rented,62,0,0,0,81,23.0,,24,0,C,4,28,31075
11629,WH_111629,EID_61629,Rural,Small,West,Zone 6,5,1,4,4951,Rented,33,0,0,0,136,19.0,2006.0,24,1,A+,3,9,30114
11630,WH_111630,EID_61630,Rural,Small,South,Zone 1,8,0,4,4353,Company Owned,43,0,0,1,125,27.0,2009.0,19,0,C,6,3,25118
11631,WH_111631,EID_61631,Rural,Small,West,Zone 6,8,0,4,5346,Company Owned,24,0,0,0,80,16.0,2005.0,25,0,C,3,15,33096
11632,WH_111632,EID_61632,Rural,Large,West,Zone 5,8,2,4,4517,Company Owned,19,0,0,0,154,29.0,2017.0,9,0,B+,5,24,11074
11633,WH_111633,EID_61633,Rural,Small,South,Zone 6,8,1,2,4519,Company Owned,55,0,0,1,239,23.0,2001.0,30,0,C,6,9,39124
11634,WH_111634,EID_61634,Rural,Large,North,Zone 6,0,1,4,5677,Rented,66,0,0,0,246,20.0,,0,0,,0,29,3075
11635,WH_111635,EID_61635,Rural,Mid,South,Zone 3,0,3,2,5325,Rented,43,0,0,1,233,16.0,,4,0,B,2,27,5115
11636,WH_111636,EID_61636,Rural,Large,South,Zone 6,5,0,4,5317,Company Owned,38,0,0,1,248,25.0,2014.0,12,1,C,4,29,17124
11637,WH_111637,EID_61637,Rural,Mid,South,Zone 3,0,1,3,3746,Rented,63,0,0,1,176,22.0,,10,0,A+,5,27,14063
11638,WH_111638,EID_61638,Rural,Small,West,Zone 6,6,1,4,5021,Rented,36,0,0,0,191,32.0,2021.0,4,0,B+,2,15,5083
11639,WH_111639,EID_61639,Urban,Small,North,Zone 6,1,0,3,4992,Company Owned,57,0,0,0,219,43.0,,15,0,B,4,9,19118
11640,WH_111640,EID_61640,Rural,Large,South,Zone 5,3,0,2,5751,Company Owned,26,0,0,1,93,29.0,2021.0,0,0,,0,25,6068
11641,WH_111641,EID_61641,Rural,Mid,West,Zone 4,8,0,4,5145,Rented,34,0,0,1,59,24.0,2001.0,23,0,B+,6,11,27079
11642,WH_111642,EID_61642,Rural,Large,North,Zone 6,3,0,2,5468,Rented,61,0,0,0,238,22.0,2009.0,19,0,B+,5,29,23104
11643,WH_111643,EID_61643,Rural,Mid,East,Zone 3,8,0,8,4373,Company Owned,67,0,1,0,129,,1998.0,24,1,C,3,27,32133
11644,WH_111644,EID_61644,Rural,Large,North,Zone 5,1,0,4,4782,Rented,25,0,0,0,244,23.0,,5,0,B,3,24,6130
11645,WH_111645,EID_61645,Rural,Mid,North,Zone 2,1,1,2,5335,Company Owned,53,0,0,1,133,35.0,,16,0,B+,3,22,19150
11646,WH_111646,EID_61646,Rural,Large,North,Zone 6,4,0,4,5181,Rented,18,0,0,1,200,30.0,2014.0,11,1,A+,2,28,15125
11647,WH_111647,EID_61647,Rural,Large,South,Zone 5,0,1,3,4877,Company Owned,47,0,0,1,177,29.0,,0,0,,0,10,4139
11648,WH_111648,EID_61648,Rural,Mid,North,Zone 3,1,0,2,6650,Rented,22,0,0,1,114,39.0,,11,0,C,1,19,15120
11649,WH_111649,EID_61649,Rural,Mid,West,Zone 4,1,0,4,6880,Rented,63,0,0,0,191,21.0,,15,0,B+,2,11,17101
11650,WH_111650,EID_61650,Rural,Large,West,Zone 5,4,0,4,5516,Rented,63,0,0,1,55,26.0,1998.0,23,1,A,6,10,31139
11651,WH_111651,EID_61651,Rural,Mid,West,Zone 2,0,1,4,5985,Company Owned,42,0,0,1,163,40.0,,25,0,A+,4,1,33134
11652,WH_111652,EID_61652,Rural,Small,North,Zone 1,7,0,3,5601,Company Owned,31,0,0,1,117,25.0,2022.0,4,1,C,2,3,5141
11653,WH_111653,EID_61653,Rural,Large,North,Zone 5,3,4,4,4514,Rented,48,0,0,1,216,26.0,2013.0,13,0,C,4,24,17126
11654,WH_111654,EID_61654,Rural,Large,North,Zone 6,6,2,3,4339,Company Owned,15,0,0,1,227,24.0,,24,0,A,5,6,30096
11655,WH_111655,EID_61655,Rural,Large,West,Zone 5,1,5,4,4421,Rented,62,0,0,0,236,23.0,,19,1,B,4,14,23086
11656,WH_111656,EID_61656,Rural,Mid,West,Zone 3,3,0,7,3830,Rented,40,0,0,0,206,23.0,2019.0,6,0,B+,1,27,7069
11657,WH_111657,EID_61657,Rural,Large,North,Zone 5,6,0,3,4094,Company Owned,63,1,0,1,269,32.0,,21,0,B,3,17,24148
11658,WH_111658,EID_61658,Rural,Small,South,Zone 6,5,0,3,4439,Rented,64,0,0,1,80,23.0,2004.0,30,0,B+,6,9,35065
11659,WH_111659,EID_61659,Rural,Small,West,Zone 6,7,0,3,6881,Company Owned,41,1,0,0,211,34.0,2005.0,24,1,A+,6,9,31127
11660,WH_111660,EID_61660,Rural,Large,North,Zone 6,5,0,3,3901,Company Owned,15,0,0,1,68,26.0,2000.0,23,0,B+,3,28,29116
11661,WH_111661,EID_61661,Rural,Small,East,Zone 6,3,0,5,4176,Company Owned,35,0,0,1,255,45.0,2020.0,4,1,C,1,15,6095
11662,WH_111662,EID_61662,Rural,Large,North,Zone 6,6,1,2,4251,Rented,28,0,0,1,180,21.0,,22,0,B+,3,23,26064
11663,WH_111663,EID_61663,Rural,Mid,West,Zone 4,1,0,2,6297,Company Owned,39,0,0,0,108,23.0,,35,0,A+,3,11,46079
11664,WH_111664,EID_61664,Urban,Mid,West,Zone 4,1,0,2,6304,Company Owned,33,0,0,0,69,36.0,,18,0,A,4,11,23109
11665,WH_111665,EID_61665,Rural,Large,West,Zone 6,7,0,6,5443,Company Owned,24,0,0,1,84,27.0,2011.0,17,1,A+,6,6,22146
11666,WH_111666,EID_61666,Rural,Large,North,Zone 5,0,0,4,4390,Rented,68,1,0,1,258,37.0,,6,0,A+,6,24,7130
11667,WH_111667,EID_61667,Rural,Mid,South,Zone 3,7,2,3,5872,Company Owned,26,0,0,1,210,21.0,,5,1,A+,5,27,7069
11668,WH_111668,EID_61668,Rural,Mid,North,Zone 3,7,5,3,6684,Company Owned,67,0,0,1,61,35.0,,14,1,A+,2,27,19111
11669,WH_111669,EID_61669,Rural,Small,South,Zone 6,6,0,2,3656,Company Owned,47,0,0,1,120,31.0,1997.0,39,0,B+,3,9,49108
11670,WH_111670,EID_61670,Rural,Large,South,Zone 5,0,0,3,2745,Rented,65,1,0,0,165,45.0,,23,0,B+,6,25,26111
11671,WH_111671,EID_61671,Rural,Large,South,Zone 6,6,0,2,5069,Company Owned,62,0,0,1,158,27.0,1998.0,26,0,A,3,29,35084
11672,WH_111672,EID_61672,Rural,Large,North,Zone 6,6,3,3,6444,Company Owned,69,1,0,1,166,44.0,2018.0,5,0,A,2,28,7091
11673,WH_111673,EID_61673,Rural,Mid,South,Zone 2,3,0,2,7893,Company Owned,61,0,0,1,230,25.0,2012.0,24,1,A,3,12,34121
11674,WH_111674,EID_61674,Rural,Large,South,Zone 5,7,0,3,4646,Company Owned,25,1,0,1,125,32.0,2004.0,34,0,B,2,25,42109
11675,WH_111675,EID_61675,Rural,Large,North,Zone 6,6,0,2,8532,Company Owned,57,1,1,1,229,45.0,2016.0,10,0,A,1,6,14077
11676,WH_111676,EID_61676,Rural,Small,North,Zone 1,7,1,3,4436,Rented,50,0,0,0,236,17.0,,19,0,A,2,21,24099
11677,WH_111677,EID_61677,Rural,Large,South,Zone 6,3,0,4,4122,Rented,70,0,0,1,82,55.0,,18,1,A+,5,29,24143
11678,WH_111678,EID_61678,Rural,Small,South,Zone 1,2,0,1,4921,Company Owned,42,0,0,0,66,27.0,,28,0,A,5,21,38097
11679,WH_111679,EID_61679,Rural,Small,North,Zone 6,7,0,3,3877,Company Owned,24,0,0,1,240,27.0,2000.0,26,1,A+,3,9,36115
11680,WH_111680,EID_61680,Rural,Large,West,Zone 5,5,0,8,4352,Rented,25,0,0,0,132,21.0,2019.0,6,1,A+,3,25,8106
11681,WH_111681,EID_61681,Rural,Mid,West,Zone 4,8,0,3,4847,Company Owned,59,0,0,1,152,32.0,2014.0,10,0,A,5,11,14112
11682,WH_111682,EID_61682,Rural,Mid,North,Zone 3,6,1,2,4804,Rented,49,0,0,0,154,17.0,,24,0,A,3,27,30091
11683,WH_111683,EID_61683,Rural,Mid,North,Zone 2,7,0,2,7614,Company Owned,61,0,0,1,158,22.0,2016.0,11,1,A+,4,1,16095
11684,WH_111684,EID_61684,Urban,Mid,West,Zone 2,5,0,4,4340,Rented,69,0,0,1,144,29.0,2015.0,19,1,A+,3,1,27062
11685,WH_111685,EID_61685,Rural,Large,North,Zone 6,8,0,3,5397,Rented,43,0,0,1,256,25.0,2015.0,14,0,B+,3,23,17083
11686,WH_111686,EID_61686,Rural,Mid,West,Zone 4,6,2,3,4650,Company Owned,63,1,0,1,253,26.0,2004.0,29,1,A+,4,11,39134
11687,WH_111687,EID_61687,Rural,Mid,West,Zone 4,7,0,2,7505,Rented,36,0,0,0,153,23.0,2003.0,24,1,A+,3,11,31138
11688,WH_111688,EID_61688,Rural,Large,West,Zone 5,7,0,4,4382,Company Owned,21,0,0,0,77,27.0,1996.0,24,0,B,6,14,28056
11689,WH_111689,EID_61689,Rural,Small,North,Zone 1,2,0,4,5708,Rented,35,0,0,0,57,20.0,,19,0,A+,5,31,26134
11690,WH_111690,EID_61690,Rural,Small,North,Zone 6,0,1,2,6696,Rented,65,0,0,0,206,38.0,,4,0,C,2,13,5112
11691,WH_111691,EID_61691,Rural,Large,South,Zone 6,8,0,2,6287,Rented,19,0,0,1,154,30.0,2001.0,27,0,A,4,23,34073
11692,WH_111692,EID_61692,Rural,Large,North,Zone 6,8,3,2,6212,Company Owned,33,0,0,1,130,24.0,,5,0,B,5,28,6077
11693,WH_111693,EID_61693,Rural,Small,North,Zone 1,3,0,3,4610,Rented,31,0,0,0,118,19.0,2007.0,15,1,A+,5,3,21108
11694,WH_111694,EID_61694,Urban,Mid,West,Zone 4,6,0,2,4816,Company Owned,22,0,0,1,248,31.0,1998.0,22,0,B+,5,26,25095
11695,WH_111695,EID_61695,Rural,Large,South,Zone 5,8,0,3,5213,Rented,69,0,0,0,153,22.0,2018.0,11,1,C,1,25,16080
11696,WH_111696,EID_61696,Rural,Small,North,Zone 6,8,0,2,4785,Company Owned,48,0,0,1,94,36.0,,20,0,B+,5,8,23120
11697,WH_111697,EID_61697,Rural,Small,West,Zone 1,7,0,4,3881,Company Owned,63,0,0,1,57,30.0,2021.0,0,0,,0,3,5088
11698,WH_111698,EID_61698,Rural,Large,South,Zone 6,0,3,2,4152,Rented,46,0,0,0,256,17.0,,26,0,C,5,23,33125
11699,WH_111699,EID_61699,Rural,Mid,North,Zone 4,2,0,2,5663,Rented,23,0,0,0,63,18.0,,8,1,A+,2,26,11105
11700,WH_111700,EID_61700,Rural,Small,South,Zone 1,6,1,3,3438,Company Owned,50,0,0,1,163,,2015.0,17,1,B+,5,16,21094
11701,WH_111701,EID_61701,Rural,Large,North,Zone 6,7,3,3,4894,Company Owned,26,0,0,1,234,30.0,1999.0,24,1,A+,4,29,30065
11702,WH_111702,EID_61702,Rural,Small,North,Zone 6,5,0,4,5484,Company Owned,47,0,0,1,89,40.0,2019.0,4,1,A,3,9,5072
11703,WH_111703,EID_61703,Rural,Large,North,Zone 5,6,0,4,5552,Rented,61,0,0,1,197,28.0,2021.0,6,1,A,2,17,8105
11704,WH_111704,EID_61704,Urban,Mid,North,Zone 3,8,0,2,6224,Company Owned,45,0,0,0,61,23.0,1997.0,32,0,B,4,27,40061
11705,WH_111705,EID_61705,Rural,Mid,North,Zone 3,1,0,4,5453,Rented,20,0,0,0,241,27.0,,23,0,B,4,27,28096
11706,WH_111706,EID_61706,Rural,Large,North,Zone 6,8,1,2,4488,Company Owned,69,0,0,0,245,33.0,2014.0,9,0,A,2,28,12128
11707,WH_111707,EID_61707,Rural,Mid,North,Zone 4,6,0,3,7649,Company Owned,68,0,0,1,237,55.0,2008.0,19,1,C,5,26,27087
11708,WH_111708,EID_61708,Rural,Large,West,Zone 6,1,1,3,4667,Company Owned,65,0,0,1,210,24.0,,12,1,A,3,6,16151
11709,WH_111709,EID_61709,Rural,Mid,South,Zone 3,1,0,2,2572,Company Owned,34,0,0,1,70,29.0,,26,0,B,4,19,30140
11710,WH_111710,EID_61710,Rural,Large,North,Zone 5,4,0,3,4655,Company Owned,16,0,0,1,98,29.0,2002.0,26,1,A,2,25,33104
11711,WH_111711,EID_61711,Rural,Mid,North,Zone 4,1,1,2,4995,Rented,46,0,0,1,258,36.0,,8,1,C,3,26,10144
11712,WH_111712,EID_61712,Rural,Mid,South,Zone 4,4,0,2,4177,Company Owned,46,1,0,1,247,34.0,2019.0,5,0,C,2,11,6151
11713,WH_111713,EID_61713,Rural,Large,South,Zone 5,3,0,2,7499,Company Owned,58,0,0,0,76,,2005.0,25,0,A,3,10,34091
11714,WH_111714,EID_61714,Rural,Small,South,Zone 6,8,1,2,4992,Rented,38,0,0,1,209,27.0,1996.0,25,1,C,4,9,33057
11715,WH_111715,EID_61715,Rural,Small,South,Zone 6,5,4,2,6745,Rented,32,0,0,0,183,20.0,,9,0,B+,6,2,11126
11716,WH_111716,EID_61716,Rural,Mid,North,Zone 4,1,0,3,4654,Company Owned,31,1,0,1,241,35.0,,11,0,B,3,26,13085
11717,WH_111717,EID_61717,Rural,Large,South,Zone 6,2,0,2,3161,Company Owned,45,0,0,1,139,33.0,,4,1,C,1,23,5112
11718,WH_111718,EID_61718,Rural,Mid,South,Zone 2,4,2,2,4633,Company Owned,23,0,0,1,157,22.0,2004.0,23,0,A,4,32,30068
11719,WH_111719,EID_61719,Rural,Large,West,Zone 6,4,1,2,5317,Company Owned,37,0,0,1,268,26.0,2000.0,28,0,B,5,23,34097
11720,WH_111720,EID_61720,Rural,Large,South,Zone 5,2,0,3,2850,Company Owned,58,0,0,0,255,21.0,,19,0,A+,5,14,25144
11721,WH_111721,EID_61721,Rural,Large,West,Zone 5,3,0,3,2657,Rented,43,0,0,1,146,48.0,2021.0,0,0,,0,10,7141
11722,WH_111722,EID_61722,Rural,Large,North,Zone 5,2,3,2,5282,Company Owned,59,0,0,1,59,25.0,,5,0,A+,6,24,6072
11723,WH_111723,EID_61723,Urban,Large,North,Zone 6,7,1,3,9619,Company Owned,44,0,0,0,238,41.0,2014.0,7,0,C,2,23,9102
11724,WH_111724,EID_61724,Rural,Large,North,Zone 6,1,2,4,4481,Rented,70,0,0,0,112,40.0,,29,1,A+,5,28,39125
11725,WH_111725,EID_61725,Rural,Mid,North,Zone 4,5,0,4,3408,Rented,60,0,0,1,226,31.0,1999.0,25,1,B,6,26,30070
11726,WH_111726,EID_61726,Rural,Mid,West,Zone 3,3,0,4,4457,Rented,69,0,0,0,185,16.0,2000.0,32,0,A,4,19,43067
11727,WH_111727,EID_61727,Rural,Mid,West,Zone 3,6,0,6,5035,Rented,21,0,0,1,117,34.0,,23,1,C,4,19,30099
11728,WH_111728,EID_61728,Rural,Large,South,Zone 6,2,2,4,3510,Company Owned,38,1,0,1,232,25.0,,4,0,B+,3,29,4102
11729,WH_111729,EID_61729,Rural,Mid,South,Zone 2,4,4,3,6458,Company Owned,66,0,0,1,93,35.0,,25,1,A,2,32,32127
11730,WH_111730,EID_61730,Rural,Large,North,Zone 5,8,0,4,5165,Company Owned,69,0,0,0,76,22.0,1997.0,25,0,C,5,14,32134
11731,WH_111731,EID_61731,Rural,Mid,West,Zone 3,5,0,4,3367,Company Owned,50,0,0,1,164,30.0,2002.0,24,0,B,3,19,28100
11732,WH_111732,EID_61732,Rural,Mid,North,Zone 4,6,1,3,6393,Rented,51,0,0,0,137,23.0,2015.0,11,0,A,2,26,15110
11733,WH_111733,EID_61733,Rural,Large,North,Zone 6,7,0,4,4473,Rented,15,0,0,0,257,25.0,2009.0,17,0,B,4,29,21145
11734,WH_111734,EID_61734,Rural,Large,North,Zone 5,2,0,2,5999,Company Owned,21,0,0,1,151,22.0,,11,0,B,1,14,12143
11735,WH_111735,EID_61735,Rural,Large,South,Zone 5,3,0,3,3940,Company Owned,66,0,0,1,204,25.0,2004.0,28,0,C,2,10,37121
11736,WH_111736,EID_61736,Rural,Small,East,Zone 1,0,1,3,4924,Rented,16,0,1,1,157,26.0,,20,0,C,6,16,26140
11737,WH_111737,EID_61737,Rural,Large,West,Zone 5,4,0,3,4375,Company Owned,25,0,0,0,250,27.0,2000.0,39,1,A+,5,14,54150
11738,WH_111738,EID_61738,Rural,Mid,North,Zone 4,5,0,4,7613,Company Owned,58,0,0,1,121,41.0,2019.0,5,0,A,1,26,6094
11739,WH_111739,EID_61739,Rural,Mid,South,Zone 4,3,0,2,5407,Rented,63,0,0,1,69,29.0,,0,0,,0,26,3135
11740,WH_111740,EID_61740,Rural,Large,North,Zone 5,0,0,2,5275,Company Owned,65,0,0,0,96,28.0,,14,0,C,4,17,19058
11741,WH_111741,EID_61741,Rural,Large,North,Zone 6,7,0,4,4785,Company Owned,48,1,0,1,221,31.0,2018.0,5,0,B,3,29,7113
11742,WH_111742,EID_61742,Rural,Large,North,Zone 6,7,0,3,5222,Rented,38,0,0,1,218,35.0,2009.0,15,0,C,4,28,20086
11743,WH_111743,EID_61743,Rural,Large,North,Zone 5,6,0,2,6690,Rented,37,0,0,0,141,16.0,2019.0,12,0,B,1,24,15072
11744,WH_111744,EID_61744,Rural,Large,South,Zone 5,8,3,2,5557,Rented,41,0,0,1,83,31.0,2002.0,25,0,A,5,10,31132
11745,WH_111745,EID_61745,Rural,Small,West,Zone 6,0,0,5,7039,Rented,70,1,0,1,148,28.0,,6,0,C,6,15,8148
11746,WH_111746,EID_61746,Rural,Large,South,Zone 5,6,1,2,4550,Rented,31,0,0,0,228,19.0,1998.0,37,1,A+,6,25,49069
11747,WH_111747,EID_61747,Rural,Mid,West,Zone 3,2,0,3,3907,Company Owned,46,0,0,1,136,20.0,,24,1,C,2,19,34058
11748,WH_111748,EID_61748,Rural,Mid,East,Zone 4,4,3,5,4241,Company Owned,69,1,0,1,178,24.0,,5,1,A,6,26,7055
11749,WH_111749,EID_61749,Rural,Large,West,Zone 5,8,0,6,4348,Company Owned,37,0,0,0,244,25.0,2014.0,14,0,B+,6,5,16072
11750,WH_111750,EID_61750,Rural,Mid,West,Zone 3,6,0,3,5017,Company Owned,59,0,0,1,175,23.0,2012.0,20,0,C,4,19,25118
